,Symbol,ShortName,SocialCreditCode,CustomerFlag,full_name,customer_code
2473,603108,润达医疗,91310000631344037Q,1,上海润达医疗科技股份有限公司,b'NTUxMzc1NDA2MA=='
2474,300616,尚品宅配,914401017619012843,1,广州尚品宅配家居股份有限公司,b'MDIwNzE3NDc0OQ=='
2475,603322,超讯通信,91440101708385815B,1,广东超讯通信技术股份有限公司,b'NzY2MDIyNzgxNw=='
2476,603322,超讯通信,91440101708385815B,1,广东超讯通信技术股份有限公司,b'ODgzMDExMjUxOQ=='
2477,603322,超讯通信,91440101708385815B,1,超讯通信股份有限公司,b'Nzc2MDEzMzMyMA=='
2478,603322,超讯通信,91440101708385815B,1,广东超讯通信技术股份有限公司,b'Nzc4MDEyNjMxNw=='
2479,603322,超讯通信,91440101708385815B,1,超讯通信股份有限公司,b'NzcxMTAxNDEzOQ=='
2480,603322,超讯通信,91440101708385815B,1,广东超讯通信技术股份有限公司,b'NDc5MDEzMDM0OQ=='
2481,603322,超讯通信,91440101708385815B,1,广东超讯通信技术股份有限公司,b'ODgzMDExMjQ0OQ=='
2482,603322,超讯通信,91440101708385815B,1,超讯通信股份有限公司,b'MzExMzM0MjkzNw=='
2483,603322,超讯通信,91440101708385815B,1,广东超讯通信技术股份有限公司,b'NzcyMDM3OTYwMg=='
2484,002240,威华股份,914400006179302676,1,广东威华股份有限公司,b'NzU1MTQ5NDM1NA=='
2485,600160,巨化股份,91330000704204554C,1,浙江巨化股份有限公司,b'NTcwMDE4NzI3MQ=='
2486,002777,久远银海,915101006818136552,1,四川久远银海软件股份有限公司,b'MDI4Njc3NTY4Nw=='
2487,002777,久远银海,915101006818136552,1,四川久远银海软件股份有限公司,b'MDIwODQ5ODUzNg=='
2488,002777,久远银海,915101006818136552,1,四川久远银海软件股份有限公司,b'ODUxMTM3MzM1Nw=='
2489,002777,久远银海,915101006818136552,1,四川久远银海软件股份有限公司,b'ODcxMjI1Nzk2OA=='
2490,002777,久远银海,915101006818136552,1,四川久远银海软件股份有限公司,b'NzcxMTAxNTI1NQ=='
2491,300541,先进数通,91110108801146341D,1,北京先进数通信息技术股份公司,b'MDIwODY4MjE4Mg=='
2492,300448,浩云科技,914401017268190159,1,浩云科技股份有限公司,b'NzE3MTU3Njc5Nw=='
2493,300448,浩云科技,914401017268190159,1,浩云科技股份有限公司,b'ODUxMDM0NDU1OQ=='
2494,300448,浩云科技,914401017268190159,1,浩云科技股份有限公司,b'MzUxMTQ1MzQ3MA=='
2495,002424,贵州百灵,91520400215650676U,1,贵州百灵企业集团制药股份有限公司,b'MDIwOTIyNTEwOQ=='
2496,002424,贵州百灵,91520400215650676U,1,贵州百灵企业集团制药股份有限公司,b'NDcxMDgxNjAxNw=='
2497,002424,贵州百灵,91520400215650676U,1,贵州百灵企业集团制药股份有限公司,b'MDI3NjY4ODAzNg=='
2498,002424,贵州百灵,91520400215650676U,1,贵州百灵企业集团制药股份有限公司,b'OTMxMTA0NTczOA=='
2499,002424,贵州百灵,91520400215650676U,1,贵州百灵企业集团制药股份有限公司,b'OTMxMTA0NTc0MQ=='
2500,002424,贵州百灵,91520400215650676U,1,贵州百灵企业集团制药股份有限公司,b'MzcxMjY1OTMyOA=='
2501,002424,贵州百灵,91520400215650676U,1,贵州百灵企业集团制药股份有限公司,b'NzkxMTQ5NzcyMw=='
2502,002424,贵州百灵,91520400215650676U,1,贵州百灵企业集团制药股份有限公司,b'OTkxMTE2MDIwMw=='
2503,002424,贵州百灵,91520400215650676U,1,贵州百灵企业集团制药股份有限公司,b'NTMxMzQ5NzYyNg=='
2504,603686,龙马环卫,91350000669280235M,1,福建龙马环卫装备股份有限公司,b'NTcxNjY3Nzk5Mg=='
2505,603686,龙马环卫,91350000669280235M,1,福建龙马环卫装备股份有限公司,b'NTk3MTQ3MTgyMQ=='
2506,603686,龙马环卫,91350000669280235M,1,福建龙马环卫装备股份有限公司,b'MzcyMDM2NzUxNw=='
2507,603686,龙马环卫,91350000669280235M,1,福建龙马环卫装备股份有限公司,b'NDUxMjg3MTkzMg=='
2508,603686,龙马环卫,91350000669280235M,1,福建龙马环卫装备股份有限公司,b'NTE3MDEwMDcyNw=='
2509,603686,龙马环卫,91350000669280235M,1,福建龙马环卫装备股份有限公司,b'MzczMDM1MDQyMQ=='
2510,603686,龙马环卫,91350000669280235M,1,福建龙马环卫装备股份有限公司,b'ODcxMjI1NzIxNQ=='
2511,603686,龙马环卫,91350000669280235M,1,福建龙马环卫装备股份有限公司,b'NTk3MTQ3MTgyMA=='
2512,603686,龙马环卫,91350000669280235M,1,福建龙马环卫装备股份有限公司,b'NTEwMzM1MDg5NQ=='
2513,603686,龙马环卫,91350000669280235M,1,福建龙马环卫装备股份有限公司,b'MDI1NDAwMTY1Mg=='
2514,603686,龙马环卫,91350000669280235M,1,福建龙马环卫装备股份有限公司,b'MDIwOTM1ODkyNg=='
2515,603686,龙马环卫,91350000669280235M,1,福建龙马环卫装备股份有限公司,b'MDI4NjExNjI5Mw=='
2516,603686,龙马环卫,91350000669280235M,1,福建龙马环卫装备股份有限公司,b'NTEyNDg5NDEzOQ=='
2517,603686,龙马环卫,91350000669280235M,1,福建龙马环卫装备股份有限公司,b'OTUxMDY1NDgxOQ=='
2518,300373,扬杰科技,913210007908906337,1,扬州扬杰电子科技股份有限公司,b'NTE0MTg2NjQ4Mw=='
2519,300373,扬杰科技,913210007908906337,1,扬州扬杰电子科技股份有限公司,b'NzU1MDczNjkyOQ=='
2520,603200,上海洗霸,91310000607600176A,1,上海洗霸科技股份有限公司,b'MDIxMDAwNDk1NA=='
2521,002048,宁波华翔,91330200610258383W,1,宁波华翔电子股份有限公司,b'MDIxMDAwNjM2NA=='
2522,002048,宁波华翔,91330200610258383W,1,宁波华翔电子股份有限公司,b'NTc0NDYxNDYyNQ=='
2523,002454,松芝股份,913100007385475125,1,上海加冷松芝汽车空调股份有限公司,b'MDIxMDAwNzk2Nw=='
2524,002454,松芝股份,913100007385475125,1,上海加冷松芝汽车空调股份有限公司,b'MDI4Njc3OTUzOA=='
2525,601727,上海电气,91310000759565082B,1,上海电气集团股份有限公司,b'MDIxMDA3NDQzNw=='
2526,600171,上海贝岭,91310000607220587A,1,上海贝岭股份有限公司,b'MDIxMDAxMDc0MA=='
2527,600171,上海贝岭,91310000607220587A,1,上海贝岭股份有限公司,b'MDIxMDA0Njc3NA=='
2528,600845,宝信软件,91310000607280598W,1,上海宝信软件股份有限公司,b'MDIxMDAxODYwNw=='
2529,600845,宝信软件,91310000607280598W,1,上海宝信软件股份有限公司,b'MDIxMDAxODYwNA=='
2530,600845,宝信软件,91310000607280598W,1,上海宝信软件股份有限公司,b'MDIxMDAxODYxNA=='
2531,600845,宝信软件,91310000607280598W,1,上海宝信软件股份有限公司,b'MDIxMDAxMjQ3OA=='
2532,600845,宝信软件,91310000607280598W,1,上海宝信软件股份有限公司,b'MDIxMDA0NDA3Nw=='
2533,600612,老凤祥,9131000060720072X4,1,老凤祥股份有限公司,b'MDIxMDAxNDI0NA=='
2534,603128,华贸物流,913100006072270179,1,港中旅华贸国际物流股份有限公司,b'MDI4Njc3ODA3OA=='
2535,603128,华贸物流,913100006072270179,1,港中旅华贸国际物流股份有限公司,b'MDIxMDAxNDcyMA=='
2536,603128,华贸物流,913100006072270179,1,港中旅华贸国际物流股份有限公司,b'MDI4Njc3ODQwNg=='
2537,300145,中金环境,91330000143853115H,1,南方中金环境股份有限公司,b'NDUxMzUwMzI1Mw=='
2538,300145,中金环境,91330000143853115H,1,南方中金环境股份有限公司,b'MzEwMDU3MzMxOQ=='
2539,300145,中金环境,91330000143853115H,1,南方中金环境股份有限公司,b'NjY4MDQ0MDg1OQ=='
2540,300145,中金环境,91330000143853115H,1,南方中金环境股份有限公司,b'MzExMzY4NjgxNA=='
2541,300145,中金环境,91330000143853115H,1,南方中金环境股份有限公司,b'NTM0MDM5NzIyMQ=='
2542,300145,中金环境,91330000143853115H,1,南方中金环境股份有限公司,b'NzU3Njc0MzgxOA=='
2543,300145,中金环境,91330000143853115H,1,南方中金环境股份有限公司,b'NTM4MDM3ODgzMg=='
2544,300145,中金环境,91330000143853115H,1,南方中金环境股份有限公司,b'NDUxMjg5NDEyMg=='
2545,300145,中金环境,91330000143853115H,1,南方中金环境股份有限公司,b'MzE2Mjk4NTAxNA=='
2546,300145,中金环境,91330000143853115H,1,南方中金环境股份有限公司,b'NTE2MDY4MjgyMw=='
2547,300145,中金环境,91330000143853115H,1,南方中金环境股份有限公司,b'NzkxMTIzNDcwNQ=='
2548,300145,中金环境,91330000143853115H,1,南方中金环境股份有限公司,b'MDIxMDAxNzk3NA=='
2549,300145,中金环境,91330000143853115H,1,南方中金环境股份有限公司,b'NTcxNTkwNTY1NA=='
2550,603499,翔港科技,91310115792736664G,1,上海翔港包装科技股份有限公司,b'MDIxMDAxOTExNw=='
2551,002184,海得控制,91310000133727203Q,1,上海海得控制系统股份有限公司,b'MDIxMDAyMzk3NA=='
2552,603329,上海雅仕,91310000750551960R,1,上海雅仕投资发展股份有限公司,b'MDIxMDAyNzQxMg=='
2553,601866,中远海发,91310000759579978L,1,中远海运发展股份有限公司,b'MDIxMDEyNDg2Nw=='
2554,601866,中远海发,91310000759579978L,1,中远海运发展股份有限公司,b'MDIxMDAyODY4Nw=='
2555,002629,仁智股份,915107007939595288,1,浙江仁智股份有限公司,b'NTc3NjUwMjk5MQ=='
2556,002629,仁智股份,915107007939595288,1,浙江仁智股份有限公司,b'MDIxMDAyODc0Mg=='
2557,002401,中远海科,91310000132226263L,1,中远海运科技股份有限公司,b'OTUxMDY1NDk1MQ=='
2558,002401,中远海科,91310000132226263L,1,中远海运科技股份有限公司,b'MDIxMDA4MzA1NA=='
2559,002401,中远海科,91310000132226263L,1,中远海运科技股份有限公司,b'OTUxMDY1Mzk5Mg=='
2560,002401,中远海科,91310000132226263L,1,中远海运科技股份有限公司,b'MDIxMDExNTQ4NA=='
2561,002401,中远海科,91310000132226263L,1,中远海运科技股份有限公司,b'MDIxMTAzNTU5MA=='
2562,002401,中远海科,91310000132226263L,1,中远海运科技股份有限公司,b'MDIxMDMyODM2MA=='
2563,002401,中远海科,91310000132226263L,1,中远海运科技股份有限公司,b'MDIxMDA5MzU3Nw=='
2564,002401,中远海科,91310000132226263L,1,中远海运科技股份有限公司,b'MDIxMDA5MzU4Nw=='
2565,002401,中远海科,91310000132226263L,1,中远海运科技股份有限公司,b'MDIxMDA5MzU5Nw=='
2566,002401,中远海科,91310000132226263L,1,中远海运科技股份有限公司,b'MDIxMDA5MzYwNA=='
2567,002401,中远海科,91310000132226263L,1,中远海运科技股份有限公司,b'MDIxNTQ2NTYxMQ=='
2568,002401,中远海科,91310000132226263L,1,中远海运科技股份有限公司,b'MDIxMDA4MzA1Nw=='
2569,002401,中远海科,91310000132226263L,1,中远海运科技股份有限公司,b'MDIxMDA5MzU4NA=='
2570,002401,中远海科,91310000132226263L,1,中远海运科技股份有限公司,b'MDIxMDExNTQ3Nw=='
2571,002401,中远海科,91310000132226263L,1,中远海运科技股份有限公司,b'MDIxMDA4MzA2Nw=='
2572,002401,中远海科,91310000132226263L,1,中远海运科技股份有限公司,b'MDIxMDA5MzU5NA=='
2573,002401,中远海科,91310000132226263L,1,中远海运科技股份有限公司,b'MDIxMDA4MzA0NA=='
2574,600570,恒生电子,913300002539329145,1,恒生电子股份有限公司,b'NzU1MDAwNjQzMA=='
2575,600570,恒生电子,913300002539329145,1,恒生电子股份有限公司,b'MDIxMDAzNDcwNA=='
2576,300413,快乐购,91430100782875193K,1,芒果超媒股份有限公司,b'NzMxMTc1MTU2MQ=='
2577,300413,快乐购,91430100782875193K,1,芒果超媒股份有限公司,b'NzMxMTc1MTU3Ng=='
2578,300413,快乐购,91430100782875193K,1,芒果超媒股份有限公司,b'NzMxMTc1MTU3NA=='
2579,300413,快乐购,91430100782875193K,1,芒果超媒股份有限公司,b'NzMxMTc1MTU4OQ=='
2580,300413,快乐购,91430100782875193K,1,芒果超媒股份有限公司,b'NzMxMTc1MTU4NA=='
2581,300413,快乐购,91430100782875193K,1,快乐购物股份有限公司,b'NzU1MDAwNTA0Ng=='
2582,300413,快乐购,91430100782875193K,1,芒果超媒股份有限公司,b'NzMxMTc1MTU3MQ=='
2583,300413,快乐购,91430100782875193K,1,芒果超媒股份有限公司,b'NzMxMTc1MTU4Ng=='
2584,300413,快乐购,91430100782875193K,1,芒果超媒股份有限公司,b'NzMxMTc1MTU2Mw=='
2585,300413,快乐购,91430100782875193K,1,芒果超媒股份有限公司,b'NzMxMTc1MTU4MQ=='
2586,300413,快乐购,91430100782875193K,1,快乐购物股份有限公司,b'MDI3NjY5Mjg1Nw=='
2587,300413,快乐购,91430100782875193K,1,芒果超媒股份有限公司,b'NzMxMTc1MTU2NQ=='
2588,300413,快乐购,91430100782875193K,1,芒果超媒股份有限公司,b'NzMxMTc1MTU4Mw=='
2589,300413,快乐购,91430100782875193K,1,快乐购物股份有限公司,b'MDIxMDAzNzQ2Mw=='
2590,300413,快乐购,91430100782875193K,1,快乐购物股份有限公司,b'MDIxMDA1NzM4Nw=='
2591,300413,快乐购,91430100782875193K,1,芒果超媒股份有限公司,b'NzMxMTc1MTU2Nw=='
2592,300413,快乐购,91430100782875193K,1,芒果超媒股份有限公司,b'NzMxMTc1MTU4NQ=='
2593,300413,快乐购,91430100782875193K,1,芒果超媒股份有限公司,b'NzMxMTc1MTU2Mg=='
2594,300413,快乐购,91430100782875193K,1,芒果超媒股份有限公司,b'NzMxMTc1MTU4MA=='
2595,300413,快乐购,91430100782875193K,1,快乐购物股份有限公司,b'NzMxMTc4NDE4OQ=='
2596,300413,快乐购,91430100782875193K,1,芒果超媒股份有限公司,b'NzMxMTc1MTU2OQ=='
2597,300413,快乐购,91430100782875193K,1,芒果超媒股份有限公司,b'NzMxMTc1MTU5MA=='
2598,300413,快乐购,91430100782875193K,1,快乐购物股份有限公司,b'MDI3NjY4ODQzMg=='
2599,300413,快乐购,91430100782875193K,1,芒果超媒股份有限公司,b'NzMxMTc1MTU3OQ=='
2600,300413,快乐购,91430100782875193K,1,芒果超媒股份有限公司,b'NzMxMTc1MTU4Mg=='
2601,603385,惠达卫浴,91130200713109049Q,1,惠达卫浴股份有限公司,b'MzE1MTk5MjAyMw=='
2602,603385,惠达卫浴,91130200713109049Q,1,惠达卫浴股份有限公司,b'MzE1MTk5MTA4MQ=='
2603,603385,惠达卫浴,91130200713109049Q,1,惠达卫浴股份有限公司,b'MDIxMDAzOTI5Nw=='
2604,603020,爱普股份,9131000063207506XW,1,爱普香料集团股份有限公司,b'MDIxMDA5MDI5Nw=='
2605,603020,爱普股份,9131000063207506XW,1,爱普香料集团股份有限公司,b'MDIxMDAzOTM0NA=='
2606,600626,申达股份,91310000132214537Q,1,上海申达股份有限公司,b'MDIxMDA0MTgwNw=='
2607,600610,中毅达,91310000607200164Q,1,上海中毅达股份有限公司,b'MDIxMDA0NTA5MA=='
2608,300442,普丽盛,91310000662495305D,1,上海普丽盛包装股份有限公司,b'MDIxMDA1NDk2Nw=='
2609,300501,海顺新材,91310000770943355B,1,上海海顺新型药用包装材料股份有限公司,b'MDIxMDA1NzM5NA=='
2610,603717,天域生态,91500105450401338Q,1,天域生态环境股份有限公司,b'Nzk4MDIyODg2MA=='
2611,603717,天域生态,91500105450401338Q,1,天域生态环境股份有限公司,b'MDIxMDA1NzkwNw=='
2612,603717,天域生态,91500105450401338Q,1,天域生态环境股份有限公司,b'NzcxMTAxNTA4OA=='
2613,603717,天域生态,91500105450401338Q,1,天域生态环境股份有限公司,b'MDIzNTM3NDgxNA=='
2614,603939,益丰药房,9143070067558223X2,1,益丰大药房连锁股份有限公司,b'MDI1NTAzNjE0OA=='
2615,603939,益丰药房,9143070067558223X2,1,益丰大药房连锁股份有限公司,b'MDIxMDA2NTQxNw=='
2616,603939,益丰药房,9143070067558223X2,1,益丰大药房连锁股份有限公司,b'NzMxMTkwMDM0OQ=='
2617,600622,光大嘉宝,913100001336360028,1,光大嘉宝股份有限公司,b'MDIxMDIwNDY0Nw=='
2618,600622,光大嘉宝,913100001336360028,1,光大嘉宝股份有限公司,b'MDIxMDA2ODM4NA=='
2619,300495,美尚生态,913202007333114202,1,美尚生态景观股份有限公司,b'MDIxMDA2OTc3Nw=='
2620,300495,美尚生态,913202007333114202,1,美尚生态景观股份有限公司,b'NTEwMzM1MDkwNQ=='
2621,002022,科华生物,91310000132660318J,1,上海科华生物工程股份有限公司,b'MDIxMDE2NTMwNw=='
2622,002022,科华生物,91310000132660318J,1,上海科华生物工程股份有限公司,b'MDIxMDA3MDcxNw=='
2623,002022,科华生物,91310000132660318J,1,上海科华生物工程股份有限公司,b'MDIxMDA3Mzc0MQ=='
2624,002022,科华生物,91310000132660318J,1,上海科华生物工程股份有限公司,b'MDIxMDEzNTc5NA=='
2625,002022,科华生物,91310000132660318J,1,上海科华生物工程股份有限公司,b'MDIxMDEwMDU1Nw=='
2626,300009,安科生物,91340100149030777L,1,安徽安科生物工程(集团)股份有限公司,b'NTE5MjA5NDc3OA=='
2627,300009,安科生物,91340100149030777L,1,安徽安科生物工程(集团)股份有限公司,b'NTc3NjUwMjQ4MA=='
2628,300009,安科生物,91340100149030777L,1,安徽安科生物工程（集团）股份有限公司,b'MDI1NDA4ODg5Ng=='
2629,300009,安科生物,91340100149030777L,1,安徽安科生物工程(集团)股份有限公司,b'NTM5MTgzNzgxMw=='
2630,300009,安科生物,91340100149030777L,1,安徽安科生物工程（集团）股份有限公司,b'NTEzMzA2MDc5NA=='
2631,300009,安科生物,91340100149030777L,1,安徽安科生物工程(集团)股份有限公司,b'NTc5NzQ0NzAzOQ=='
2632,300009,安科生物,91340100149030777L,1,安徽安科生物工程(集团)股份有限公司,b'NzU1MDA4MTc4OA=='
2633,300009,安科生物,91340100149030777L,1,安徽安科生物工程(集团)股份有限公司,b'MDIxMDE0NDc3OQ=='
2634,300009,安科生物,91340100149030777L,1,安徽安科生物工程（集团）股份有限公司,b'MDI1MTMyMzkwNg=='
2635,300009,安科生物,91340100149030777L,1,安徽安科生物工程(集团)股份有限公司,b'MDIzNTM4MzIyNQ=='
2636,300009,安科生物,91340100149030777L,1,安徽安科生物工程(集团)股份有限公司,b'MzUxMTQ1MTE0NA=='
2637,300009,安科生物,91340100149030777L,1,安徽安科生物工程(集团)股份有限公司,b'NTUxMzQxMzE2NA=='
2638,300009,安科生物,91340100149030777L,1,安徽安科生物工程(集团)股份有限公司,b'NTcxNTkwNTEyNw=='
2639,300009,安科生物,91340100149030777L,1,安徽安科生物工程(集团)股份有限公司,b'MDIxMDA3NDAwMQ=='
2640,300009,安科生物,91340100149030777L,1,安徽安科生物工程(集团)股份有限公司,b'NTUxMzc2MTM2Mw=='
2641,300009,安科生物,91340100149030777L,1,安徽安科生物工程(集团)股份有限公司,b'NzkxMTQ5NjExNw=='
2642,300009,安科生物,91340100149030777L,1,安徽安科生物工程(集团)股份有限公司,b'NTE2MDY4NjQ1Ng=='
2643,300009,安科生物,91340100149030777L,1,安徽安科生物工程(集团)股份有限公司,b'NTM3MDQ3ODA3MA=='
2644,300009,安科生物,91340100149030777L,1,安徽安科生物工程(集团)股份有限公司,b'NTUxMzc1NjkxNw=='
2645,601229,上海银行,91310000132257510M,1,上海银行股份有限公司,b'MDIxMDEwNzU5NA=='
2646,601229,上海银行,91310000132257510M,1,上海银行股份有限公司,b'MDIxMDA3NDM1Mg=='
2647,601229,上海银行,91310000132257510M,1,上海银行股份有限公司,b'MDIxMDA3Nzc0Mw=='
2648,601229,上海银行,91310000132257510M,1,上海银行股份有限公司,b'MDIxMDA3NzY4Nw=='
2649,601229,上海银行,91310000132257510M,1,上海银行股份有限公司,b'MDIxMDA3NzcxNw=='
2650,601229,上海银行,91310000132257510M,1,上海银行股份有限公司,b'MDIxMDA3NzcyNw=='
2651,601229,上海银行,91310000132257510M,1,上海银行股份有限公司,b'MDIxMDA3NzcwNA=='
2652,601229,上海银行,91310000132257510M,1,上海银行股份有限公司,b'MDIxMDA3NzczNw=='
2653,601229,上海银行,91310000132257510M,1,上海银行股份有限公司,b'MDIxNDY5MjA2OA=='
2654,601229,上海银行,91310000132257510M,1,上海银行股份有限公司,b'MDIxMDA3NzcxNA=='
2655,601229,上海银行,91310000132257510M,1,上海银行股份有限公司,b'MDIxMzgwNTA3Nw=='
2656,601229,上海银行,91310000132257510M,1,上海银行股份有限公司,b'MDIxMDA3NzY5NA=='
2657,601229,上海银行,91310000132257510M,1,上海银行股份有限公司,b'MDIxMDA3NzcyNA=='
2658,601229,上海银行,91310000132257510M,1,上海银行股份有限公司,b'MDIxMDA3Nzc0Mg=='
2659,601229,上海银行,91310000132257510M,1,上海银行股份有限公司,b'MDIxMDA3NzczNA=='
2660,300171,东富龙,91310000607601064L,1,上海东富龙科技股份有限公司,b'MDIxMDA3NDUzOA=='
2661,300171,东富龙,91310000607601064L,1,上海东富龙科技股份有限公司,b'MDIxMDE2NDc0NQ=='
2662,300326,凯利泰,913100007728924912,1,上海凯利泰医疗科技股份有限公司,b'MDIxMDg3MjczNQ=='
2663,000656,金科股份,91500000202893468X,1,金科地产集团股份有限公司,b'MDIxMDA4MjMxNw=='
2664,600751,天海投资,911201181030621752,1,海航科技股份有限公司,b'MDIxMDA4MzM0Nw=='
2665,600751,天海投资,911201181030621752,1,海航科技股份有限公司,b'MDIyNTk2NDk4Mw=='
2666,600751,天海投资,911201181030621752,1,天津天海投资发展股份有限公司,b'MDIyNTEwNTYyMA=='
2667,600109,国金证券,91510100201961940F,1,国金证券股份有限公司,b'MDIxMDE3MTQ3NQ=='
2668,600109,国金证券,91510100201961940F,1,国金证券股份有限公司,b'MzUyMDI1NDc5Mg=='
2669,600109,国金证券,91510100201961940F,1,国金证券股份有限公司,b'MDIxMDE0NDU2Nw=='
2670,600109,国金证券,91510100201961940F,1,国金证券股份有限公司,b'MDIxMDA4NzQ5Mg=='
2671,300058,蓝色光标,91110000744727456H,1,北京蓝色光标品牌管理顾问股份有限公司,b'MDIxMDA5MDQ2NA=='
2672,300058,蓝色光标,91110000744727456H,1,北京蓝色光标数据科技股份有限公司,b'MDIxMDE2NzMxNw=='
2673,601601,中国太保,91310000132211707B,1,中国太平洋保险(集团)股份有限公司,b'MDIxMDA5MTk1NA=='
2674,600695,绿庭投资,91310000607270330T,1,上海绿庭投资控股集团股份有限公司,b'MDIxMDA5MTk3NA=='
2675,002826,易明医药,915400917835344626,1,西藏易明西雅医药科技股份有限公司,b'MDIxMDA5MjQ2Nw=='
2676,000961,中南建设,91320600MA1M9AEW6B,1,江苏中南建设集团股份有限公司,b'MDIxMDA5NjUyNQ=='
2677,300483,沃施股份,9131000074617658XB,1,上海沃施园艺股份有限公司,b'MDIxMDA5Njc0NA=='
2678,600628,新世界,91310000132329342D,1,上海新世界股份有限公司,b'MDIxMDEwNzg3Nw=='
2679,600628,新世界,91310000132329342D,1,上海新世界股份有限公司,b'MDIxNTI4ODYyMQ=='
2680,600628,新世界,91310000132329342D,1,上海新世界股份有限公司,b'MDIxNDYxNDIzNQ=='
2681,601616,广电电气,91310000630505898N,1,上海广电电气(集团)股份有限公司,b'MDIxMDEwODc0Mw=='
2682,601616,广电电气,91310000630505898N,1,上海广电电气（集团）股份有限公司,b'MDIxMDE3ODQwNw=='
2683,603515,欧普照明,91310000680999558Q,1,欧普照明股份有限公司,b'NzY5NjExMzEyMQ=='
2684,603515,欧普照明,91310000680999558Q,1,上海欧普准凌建材有限公司,b'NTEyNTg1OTU3MQ=='
2685,603515,欧普照明,91310000680999558Q,1,上海豪时照明有限公司,b'NTEyNTg1OTU2Ng=='
2686,603515,欧普照明,91310000680999558Q,1,欧普照明股份有限公司,b'MDI5NDg3NjkwOA=='
2687,603515,欧普照明,91310000680999558Q,1,上海欧普先亨建材有限公司,b'NTEyNTg1OTU3MA=='
2688,603515,欧普照明,91310000680999558Q,1,欧普智慧照明科技有限公司,b'NTEyNTg1OTU2NQ=='
2689,603515,欧普照明,91310000680999558Q,1,上海酷普照明有限公司,b'NTEyNTg1OTU2Mw=='
2690,603515,欧普照明,91310000680999558Q,1,欧普照明股份有限公司,b'NzMxMDQzMDM4Nw=='
2691,603515,欧普照明,91310000680999558Q,1,欧普照明股份有限公司,b'NzYwNDkxNzQ1MQ=='
2692,603515,欧普照明,91310000680999558Q,1,上海欧普为尚建材有限公司,b'NTEyNTg1OTU2Nw=='
2693,603515,欧普照明,91310000680999558Q,1,欧普照明股份有限公司,b'NTEyNTg1OTU2MA=='
2694,603515,欧普照明,91310000680999558Q,1,苏州欧普照明有限公司,b'NTEyNTg1OTU2MQ=='
2695,603515,欧普照明,91310000680999558Q,1,上海尚隆照明有限公司,b'NTEyNTg1OTU2Mg=='
2696,603515,欧普照明,91310000680999558Q,1,上海乾隆节能科技有限公司,b'NTEyNTg1OTU2NA=='
2697,603515,欧普照明,91310000680999558Q,1,欧普照明股份有限公司,b'MDI1NTAzODI1NQ=='
2698,603515,欧普照明,91310000680999558Q,1,欧普照明股份有限公司,b'NTEyNTg1ODY5Ng=='
2699,603515,欧普照明,91310000680999558Q,1,上海靓纯照明有限公司,b'NTEyNTg1OTU2OQ=='
2700,603515,欧普照明,91310000680999558Q,1,上海普诗照明有限公司,b'NTEyNTg1OTU2OA=='
2701,603515,欧普照明,91310000680999558Q,1,欧普照明股份有限公司,b'NTM5MTI5ODY2Nw=='
2702,300222,科大智能,9131000074494301X3,1,科大智能科技股份有限公司,b'MDIxMDExNjU5Nw=='
2703,603012,创力集团,91310000754798223N,1,上海创力集团股份有限公司,b'MDIxMDExNjk4MA=='
2704,600767,*ST 运盛,91310000734047094H,1,运盛(上海)医疗科技股份有限公司,b'MDIxMDExNzQ3Mw=='
2705,002028,思源电气,91310000607671222U,1,思源电气股份有限公司,b'MDI0MzA4NjYxMw=='
2706,002028,思源电气,91310000607671222U,1,思源电气股份有限公司,b'MDI3NjY4OTI3Ng=='
2707,002028,思源电气,91310000607671222U,1,思源电气股份有限公司,b'NTcxNTk5NDYyNw=='
2708,002028,思源电气,91310000607671222U,1,思源电气股份有限公司,b'MDIyMzkwNDIwMw=='
2709,002028,思源电气,91310000607671222U,1,思源电气股份有限公司,b'NDUxMjQxNTIwNw=='
2710,002028,思源电气,91310000607671222U,1,思源电气股份有限公司,b'NDcxMDU4NDUwMA=='
2711,002028,思源电气,91310000607671222U,1,思源电气股份有限公司,b'NDUxMzUwNDE1Mg=='
2712,600895,张江高科,913100001322632162,1,上海张江高科技园区开发股份有限公司,b'MDIxMDEyMjQyNw=='
2713,603365,水星家纺,913100007030803502,1,上海水星家用纺织品股份有限公司,b'MDIxMDEyODg4Nw=='
2714,600420,现代制药,91310000630459924R,1,上海现代制药股份有限公司,b'MDIxODcyMzE3NQ=='
2715,600420,现代制药,91310000630459924R,1,上海现代制药股份有限公司,b'MDI1NTA0NzU1NQ=='
2716,600420,现代制药,91310000630459924R,1,上海现代制药股份有限公司,b'MDI5MTIyMTAyMA=='
2717,600655,豫园股份,91310000132200223M,1,上海豫园旅游商城股份有限公司,b'MDIxMDEzODgwNA=='
2718,600580,卧龙电气,913300001461463526,1,卧龙电气驱动集团股份有限公司,b'MDIxMDE0MjM5NA=='
2719,002451,摩恩电气,913100006073788946,1,上海摩恩电气股份有限公司,b'MDIxMDE0MzE3NA=='
2720,600748,上实发展,9131000013227883X9,1,上海实业发展股份有限公司,b'MDIxMDE0Mzk0Nw=='
2721,603579,荣泰健康,913100007449143662,1,上海荣泰健康科技股份有限公司,b'MDIxMDE1MjExNw=='
2722,603579,荣泰健康,913100007449143662,1,上海荣泰健康科技股份有限公司,b'NTcyMDc0Mjg4Mw=='
